	preprintPMID	preprint_citation	publicationType	updatedInfo	updatedPMID
2418	32511535	medRxiv. 2020 Apr 11. doi: 10.1101/2020.04.08.20058313.	['Preprint']	['Int J Epidemiol. 2020 Jul 30;:. PMID: 32734290']	32734290
2420	32511533	medRxiv. 2020 Sep 5. doi: 10.1101/2020.05.01.20088054.	['Preprint']	['Genome Med. 2020 Oct 27;12(1):93. PMID: 33109261']	33109261
2422	32511531	medRxiv. 2020 May 25. doi: 10.1101/2020.04.29.20084111.	['Preprint']	['Lancet Public Health. 2020 Jul 30;:. PMID: 32745512']	32745512
2424	32511529	medRxiv. 2020 May 30. doi: 10.1101/2020.05.29.20116004.	['Preprint']	['Sci Rep. 2020 Nov 19;10(1):20188. PMID: 33214612']	33214612
2425	32511528	medRxiv. 2020 May 26. doi: 10.1101/2020.05.21.20109397.	['Preprint']	['CPT Pharmacometrics Syst Pharmacol. 2020 Nov 17;:. PMID: 33205613']	33205613
2426	32511527	medRxiv. 2020 May 21. doi: 10.1101/2020.05.18.20105494.	['Preprint']	['JAMA Neurol. 2020 Jul 2;:. PMID: 32614385']	32614385
2427	32511526	medRxiv. 2020 May 20. doi: 10.1101/2020.05.15.20103655.	['Preprint']	['Sci Adv. 2020 Nov 6;:. PMID: 33158911']	33158911
2428	32511525	medRxiv. 2021 Jan 12. doi: 10.1101/2020.04.29.20085506.	['Preprint']	['BMJ Open. 2021 Mar 10;11(3):e042934. PMID: 33692179']	33692179
2429	32511524	medRxiv. 2020 May 18. doi: 10.1101/2020.05.12.20099135.	['Preprint']	['PLoS Med. 2020 Sep 22;17(9):e1003379. PMID: 32960880']	32960880
2430	32511523	medRxiv. 2020 Sep 9. doi: 10.1101/2020.04.30.20087015.	['Preprint']	['Clin Infect Dis. 2020 Oct 26;:. PMID: 33570097']	33570097
2431	32511522	medRxiv. 2020 Jun 22. doi: 10.1101/2020.05.28.20115899.	['Preprint']	['Res Soc Stratif Mobil. 2020 Oct;69:100553. PMID: 32921870']	32921870
2433	32511520	medRxiv. 2020 May 22. doi: 10.1101/2020.05.19.20103036.	['Preprint']	['Lancet Digit Health. 2020 Oct;2(10):e516-e525. PMID: 32984797']	32984797
2435	32511518	medRxiv. 2020 May 18. doi: 10.1101/2020.05.13.20098186.	['Preprint']	['Ann Emerg Med. 2020 Oct;76(4):413-426. PMID: 33012377']	33012377
2436	32511517	medRxiv. 2020 May 8. doi: 10.1101/2020.04.30.20077594.	['Preprint']	['Infect Dis Model. 2020 May 12;:. PMID: 32399507']	32399507
2437	32511516	medRxiv. 2020 May 12. doi: 10.1101/2020.05.08.20092866.	['Preprint']	['Nat Commun. 2020 Oct 28;11(1):5453. PMID: 33116139']	33116139
2438	32511515	medRxiv. 2020 Aug 18. doi: 10.1101/2020.05.21.20051300.	['Preprint']	['Am J Physiol Regul Integr Comp Physiol. 2021 Mar 1;320(3):R250-R257. PMID:', '33434104']	
2439	32511514	medRxiv. 2020 May 15. doi: 10.1101/2020.05.13.20087734.	['Preprint']	['Mol Med. 2020 Sep 29;26(1):91. PMID: 32993479']	32993479
2441	32511512	medRxiv. 2020 May 13. doi: 10.1101/2020.04.16.20067306.	['Preprint']	['Front Public Health. 2020 Jul 03;8:325. PMID: 32719764']	32719764
2445	32511508	medRxiv. 2020 Aug 6. doi: 10.1101/2020.05.07.20093542.	['Preprint']	['Clin Chem. 2021 Jan 30;67(2):415-424. PMID: 33098427']	33098427
2446	32511507	medRxiv. 2020 Apr 22. doi: 10.1101/2020.04.20.20072116.	['Preprint']	['BMJ. 2020 May 29;369:m1996. PMID: 32471884']	32471884
2448	32511505	medRxiv. 2020 May 30. doi: 10.1101/2020.05.29.20116376.	['Preprint']	['Int J Infect Dis. 2020 Nov 12;:. PMID: 33189939']	33189939
2449	32511504	medRxiv. 2020 May 20. doi: 10.1101/2020.05.15.20103226.	['Preprint']	['BMJ Open. 2020 Oct 5;10(10):e043763. PMID: 33020109']	33020109
2450	32511503	medRxiv. 2020 May 26. doi: 10.1101/2020.05.19.20106344.	['Preprint']	['Brain Behav Immun. 2020 Aug;88:44-49. PMID: 32497776']	32497776
2452	32511501	medRxiv. 2020 May 22. doi: 10.1101/2020.05.17.20101915.	['Preprint']	['PLoS One. 2020 Sep 3;15(9):e0238217. PMID: 32881887']	32881887
2455	32511498	medRxiv. 2020 May 13. doi: 10.1101/2020.05.09.20096438.	['Preprint']	['Brain Behav Immun. 2020 May 23;:. PMID: 32454138']	32454138
2456	32511497	medRxiv. 2020 May 17. doi: 10.1101/2020.04.25.20074856.	['Preprint']	['Nat Biotechnol. 2020 Aug 27;:. PMID: 32855547']	32855547
2457	32511496	medRxiv. 2020 Apr 30. doi: 10.1101/2020.04.28.20083865.	['Preprint']	['Sci Rep. 2020 Nov 30;10(1):20882. PMID: 33257790']	33257790
2458	32511495	medRxiv. 2020 May 12. doi: 10.1101/2020.05.08.20095505.	['Preprint']	['PLoS One. 2020 Sep 24;15(9):e0239647. PMID: 32970745']	32970745
2459	32511494	medRxiv. 2020 Jun 6. doi: 10.1101/2020.05.05.20092452.	['Preprint']	['Nat Med. 2020 Oct;26(10):1609-1615. PMID: 32747830']	32747830
2460	32511493	medRxiv. 2020 May 7. doi: 10.1101/2020.05.04.20090746.	['Preprint']	['Innovation (N Y). 2020 Sep 21;:100047. PMID: 32984861']	32984861
2462	32511491	medRxiv. 2020 Apr 17. doi: 10.1101/2020.04.14.20065094.	['Preprint']	['J Clin Microbiol. 2020 May 11;:. PMID: 32393482']	32393482
2464	32511489	medRxiv. 2020 May 8. doi: 10.1101/2020.05.03.20089813.	['Preprint']	['Int J Med Inform. 2020 Aug 22;142:104258. PMID: 32927229']	32927229
2466	32511487	medRxiv. 2021 Jan 15. doi: 10.1101/2020.05.01.20086801.	['Preprint']	['Sci Transl Med. 2021 Apr 14;13(589):. PMID: 33619080']	33619080
2467	32511486	medRxiv. 2020 May 19. doi: 10.1101/2020.05.15.20096552.	['Preprint']	['Health Equity. 2020 Oct 30;4(1):476-483. PMID: 33269331']	33269331
2468	32511485	medRxiv. 2020 May 6. doi: 10.1101/2020.05.02.20088765.	['Preprint']	['Am J Epidemiol. 2020 Sep 01;:. PMID: 32870977']	32870977
2470	32511483	medRxiv. 2020 Jun 30. doi: 10.1101/2020.05.26.20114124.	['Preprint']	['Nat Commun. 2020 Sep 1;11(1):4378. PMID: 32873791']	32873791
2472	32511481	medRxiv. 2020 May 19. doi: 10.1101/2020.05.17.20104943.	['Preprint']	['J Am Heart Assoc. 2021 Feb 24;:e018086. PMID: 33624516']	33624516
2473	32511480	medRxiv. 2020 Apr 23. doi: 10.1101/2020.04.19.20069997.	['Preprint']	['Sci Rep. 2021 Jan 21;11(1):2051. PMID: 33479334']	33479334
2476	32511477	medRxiv. 2020 May 25. doi: 10.1101/2020.05.19.20107482.	['Preprint']	['Nat Commun. 2020 Sep 17;11(1):4698. PMID: 32943630']	32943630
2477	32511476	medRxiv. 2020 May 19. doi: 10.1101/2020.05.18.20105171.	['Preprint']	['Nat Commun. 2020 Nov 17;11(1):5854. PMID: 33203890']	33203890
2479	32511474	medRxiv. 2020 May 8. doi: 10.1101/2020.05.04.20090845.	['Preprint']	['Pediatr Pulmonol. 2020 Jun 18;:. PMID: 32558360']	32558360
2481	32511472	medRxiv. 2020 May 25. doi: 10.1101/2020.05.21.20109280.	['Preprint']	['Nat Commun. 2021 Jan 4;12(1):113. PMID: 33397956']	33397956
2484	32511469	medRxiv. 2020 May 5. doi: 10.1101/2020.04.30.20086264.	['Preprint']	['Nat Med. 2020 Jul 14;:. PMID: 32665655']	32665655
2485	32511468	medRxiv. 2020 May 8. doi: 10.1101/2020.05.05.20091553.	['Preprint']	['Influenza Other Respir Viruses. 2020 Sep 10;:. PMID: 32909400']	32909400
2489	32511464	medRxiv. 2020 Mar 17. doi: 10.1101/2020.03.13.20035618.	['Preprint']	['J Clin Microbiol. 2020 May 26;58(6):. PMID: 32269100']	32269100
2490	32511463	medRxiv. 2020 Nov 10. doi: 10.1101/2020.05.15.20103341.	['Preprint']	['Nat Immunol. 2021 Jan;22(1):67-73. PMID: 33169014']	33169014
2491	32511462	medRxiv. 2020 Jun 14. doi: 10.1101/2020.05.05.20091975.	['Preprint']	['Proc Natl Acad Sci U S A. 2020 Jul 28;117(30):17720-17726. PMID: 32647056']	32647056
2492	32511461	medRxiv. 2020 Aug 21. doi: 10.1101/2020.05.09.20096511.	['Preprint']	['Kidney Int. 2020 Dec;98(6):1502-1518. PMID: 33038424']	33038424
2494	32511459	medRxiv. 2020 Mar 13. doi: 10.1101/2020.03.10.20033761.	['Preprint']	['Wellcome Open Res. 2020 Apr 27;5:78. PMID: 32518842']	32518842
2497	32511456	medRxiv. 2020 Apr 14. doi: 10.1101/2020.03.09.20033514.	['Preprint']	['Epidemics. 2020 Jun;31:100392. PMID: 32446187']	32446187
2498	32511455	medRxiv. 2020 Apr 16. doi: 10.1101/2020.03.19.20039404.	['Preprint']	['BMC Med. 2020 Jul 15;18(1):218. PMID: 32664927']	32664927
2499	32511454	medRxiv. 2020 Mar 20. doi: 10.1101/2020.02.19.20025452.	['Preprint']	['Emerg Infect Dis. 2020 Jun;26(6):1341-1343. PMID: 32191173']	32191173
2501	32511452	medRxiv. 2020 Mar 6. doi: 10.1101/2020.03.02.20026708.	['Preprint']	['Science. 2020 May 1;368(6490):493-497. PMID: 32213647']	32213647
2508	32511445	medRxiv. 2020 Apr 24. doi: 10.1101/2020.04.20.20071423.	['Preprint']	['J Infect Dis. 2020 May 19;:. PMID: 32427334']	32427334
2509	32511444	medRxiv. 2020 Mar 17. doi: 10.1101/2020.03.13.20035238.	['Preprint']	['J Popul Econ. 2020 May 9;:1-46. PMID: 32395017']	32395017
2512	32511441	medRxiv. 2020 Apr 16. doi: 10.1101/2020.03.17.20037713.	['Preprint']	['Nat Med. 2020 May 12;:. PMID: 32398876']	32398876
2513	32511440	medRxiv. 2020 Mar 8. doi: 10.1101/2020.03.05.20031088.	['Preprint']	['Lancet Infect Dis. 2020 May 20;:. PMID: 32445710']	32445710
2514	32511439	medRxiv. 2020 Feb 17. doi: 10.1101/2020.02.14.20023127.	['Preprint']	['Science. 2020 May 1;368(6490):489-493. PMID: 32179701']	32179701
2515	32511438	medRxiv. 2020 Apr 17. doi: 10.1101/2020.04.11.20060749.	['Preprint']	['Circ Cardiovasc Qual Outcomes. 2020 May 22;:. PMID: 32438836']	32438836
2517	32511436	medRxiv. 2020 Apr 17. doi: 10.1101/2020.02.21.20026435.	['Preprint']	['BMC Med. 2020 Jun 3;18(1):166. PMID: 32493466']	32493466
2519	32511434	medRxiv. 2020 Apr 17. doi: 10.1101/2020.04.14.20065771.	['Preprint']	['Nat Commun. 2020 Sep 17;11(1):4704. PMID: 32943637']	32943637
2521	32511432	medRxiv. 2020 Apr 24. doi: 10.1101/2020.04.11.20062018.	['Preprint']	['Emerg Infect Dis. 2020 Jun 03;26(9):. PMID: 32491983']	32491983
2522	32511431	medRxiv. 2020 Apr 11. doi: 10.1101/2020.04.07.20056812.	['Preprint']	['Matern Child Nutr. 2020 May 30;:e13032. PMID: 32472745']	32472745
2524	32511429	medRxiv. 2020 Mar 30. doi: 10.1101/2020.03.27.20045815.	['Preprint']	['Emerg Infect Dis. 2020 Nov;26(11):2697-2700. PMID: 32795385']	32795385
2526	32511427	medRxiv. 2020 Mar 13. doi: 10.1101/2020.03.09.20033217.	['Preprint']	['N Engl J Med. 2020 Apr 16;382(16):1564-1567. PMID: 32182409']	32182409
2527	32511426	medRxiv. 2020 Mar 10. doi: 10.1101/2020.03.06.20032417.	['Preprint']	['Sci Adv. 2020 Aug 14;6(33):eabc1202. PMID: 32851189']	32851189
2530	32511423	medRxiv. 2020 Feb 11. doi: 10.1101/2020.02.09.20021261.	['Preprint']	['Science. 2020 Apr 24;368(6489):395-400. PMID: 32144116']	32144116
2532	32511421	medRxiv. 2020 Apr 24. doi: 10.1101/2020.02.05.20020750.	['Preprint']	['Emerg Infect Dis. 2020 Apr 24;26(8):. PMID: 32330410']	32330410
2535	32511418	bioRxiv. 2020 May 28. doi: 10.1101/2020.05.27.120204.	['Preprint']	['Protein Expr Purif. 2020 Jun 4;174:105686. PMID: 32504802']	32504802
2537	32511416	bioRxiv. 2020 May 23. doi: 10.1101/2020.05.21.109322.	['Preprint']	['Science. 2020 Sep 10;:. PMID: 32912998']	32912998
2538	32511415	bioRxiv. 2020 May 28. doi: 10.1101/2020.05.28.119131.	['Preprint']	['Nat Commun. 2020 Nov 20;11(1):5921. PMID: 33219225']	33219225
2539	32511414	bioRxiv. 2020 May 13. doi: 10.1101/2020.05.12.091462.	['Preprint']	['Nat Med. 2020 Jul 10;:. PMID: 32651581']	32651581
2541	32511412	bioRxiv. 2020 Oct 28. doi: 10.1101/2020.05.11.089375.	['Preprint']	['J Virol. 2021 Jan 13;95(3):. PMID: 33158944']	33158944
2542	32511411	bioRxiv. 2020 Apr 29. doi: 10.1101/2020.04.29.068890.	['Preprint']	['Sci Adv. 2020 Oct 16;6(42):. PMID: 33067239']	33067239
2544	32511409	bioRxiv. 2020 May 22. doi: 10.1101/2020.05.22.111005.	['Preprint']	['Nature. 2020 Aug;584(7821):443-449. PMID: 32668443']	32668443
2545	32511408	bioRxiv. 2020 May 15. doi: 10.1101/2020.05.15.097493.	['Preprint']	['Biochemistry. 2020 Sep 15;:. PMID: 32931703']	32931703
2546	32511407	bioRxiv. 2020 Dec 18. doi: 10.1101/2020.05.06.074039.	['Preprint']	['Mol Biol Evol. 2021 May 19;38(6):2428-2445. PMID: 33555346']	33555346
2547	32511406	bioRxiv. 2020 May 7. doi: 10.1101/2020.05.06.081497.	['Preprint']	['Nature. 2020 Oct;586(7830):560-566. PMID: 32854108']	32854108
2548	32511405	bioRxiv. 2020 May 17. doi: 10.1101/2020.05.16.099317.	['Preprint']	['Science. 2020 Jul 21;:. PMID: 32694201']	32694201
2549	32511404	bioRxiv. 2021 Jan 4. doi: 10.1101/2020.05.10.087288.	['Preprint']	['ACS Cent Sci. 2021 Jun 23;7(6):1009-1018. PMID: 34235261']	34235261
2551	32511402	bioRxiv. 2020 Apr 21. doi: 10.1101/2020.04.21.051912.	['Preprint']	['Cell Rep Med. 2020 Jul 21;1(4):100052. PMID: 32835305']	32835305
2552	32511401	bioRxiv. 2020 May 18. doi: 10.1101/2020.05.18.102038.	['Preprint']	['Cell Host Microbe. 2020 Jul 3;:. PMID: 32735849']	32735849
2553	32511400	bioRxiv. 2020 Dec 1. doi: 10.1101/2020.05.14.096016.	['Preprint']	['BMC Genomics. 2021 Mar 30;22(1):224. PMID: 33781205']	33781205
2554	32511399	bioRxiv. 2020 May 23. doi: 10.1101/2020.05.21.108035.	['Preprint']	['J Infect Dis. 2020 Aug 15;:. PMID: 32798217']	32798217
2555	32511398	bioRxiv. 2020 Jun 15. doi: 10.1101/2020.04.21.053058.	['Preprint']	['Proc Natl Acad Sci U S A. 2020 Aug 25;117(34):20803-20813. PMID: 32764148']	32764148
2556	32511397	bioRxiv. 2020 May 15. doi: 10.1101/2020.05.15.098616.	['Preprint']	['J Biol Chem. 2020 Aug 14;295(33):11742-11753. PMID: 32587094']	32587094
2557	32511396	bioRxiv. 2020 May 15. doi: 10.1101/2020.05.15.096719.	['Preprint']	['Nat Commun. 2020 Aug 21;11(1):4198. PMID: 32826914']	32826914
2560	32511393	bioRxiv. 2020 May 9. doi: 10.1101/2020.05.09.086165.	['Preprint']	['Ocul Surf. 2020 Jun 13;:. PMID: 32544566']	32544566
2561	32511392	bioRxiv. 2020 Apr 27. doi: 10.1101/2020.04.27.064279.	['Preprint']	['Cell Rep. 2020 Jul 21;32(3):107940. PMID: 32668216']	32668216
2562	32511391	bioRxiv. 2020 Jul 31. doi: 10.1101/2020.05.04.075291.	['Preprint']	['mSystems. 2020 Sep 1;5(5):. PMID: 32873611']	32873611
2563	32511390	bioRxiv. 2020 May 9. doi: 10.1101/2020.05.08.084996.	['Preprint']	['Eur Respir J. 2020 Aug 18;:. PMID: 32817004']	32817004
2564	32511389	bioRxiv. 2020 Jun 17. doi: 10.1101/2020.05.20.103325.	['Preprint']	['J Phys Chem B. 2020 Aug 20;124(33):7128-7137. PMID: 32559081']	32559081
2566	32511387	bioRxiv. 2020 May 15. doi: 10.1101/2020.05.11.088674.	['Preprint']	['Science. 2020 Aug 21;369(6506):956-963. PMID: 32540903']	32540903
2567	32511386	bioRxiv. 2020 May 22. doi: 10.1101/2020.05.21.109546.	['Preprint']	['Nat Commun. 2020 Aug 13;11(1):4059. PMID: 32792628']	32792628
2568	32511385	bioRxiv. 2020 Jul 5. doi: 10.1101/2020.05.15.098079.	['Preprint']	['Vaccine. 2020 Nov 3;38(47):7533-7541. PMID: 33039209']	33039209
2569	32511384	bioRxiv. 2020 May 22. doi: 10.1101/2020.05.13.092619.	['Preprint']	['Nature. 2020 Aug;584(7821):437-442. PMID: 32555388']	32555388
2570	32511383	bioRxiv. 2020 Apr 26. doi: 10.1101/2020.04.26.061705.	['Preprint']	['Nat Commun. 2020 Jul 24;11(1):3718. PMID: 32709886']	32709886
2571	32511382	bioRxiv. 2020 Jul 13. doi: 10.1101/2020.05.06.081695.	['Preprint']	['PLoS Biol. 2021 Mar 17;19(3):e3001143. PMID: 33730024']	33730024
2574	32511379	bioRxiv. 2020 Jul 15. doi: 10.1101/2020.04.24.059527.	['Preprint']	['Sci Data. 2020 Sep 22;7(1):314. PMID: 32963239']	32963239
2575	32511378	bioRxiv. 2020 Jan 6. doi: 10.1101/2020.04.20.051581.	['Preprint']	['Cell Res. 2020 Aug;30(8):678-692. PMID: 32541865']	32541865
2576	32511377	bioRxiv. 2020 May 17. doi: 10.1101/2020.05.17.100289.	['Preprint']	['Nat Immunol. 2020 Nov 24;:. PMID: 33235385']	33235385
2578	32511375	bioRxiv. 2020 May 17. doi: 10.1101/2020.05.08.084806.	['Preprint']	['Cell Rep. 2020 Sep 22;32(12):108175. PMID: 32946807']	32946807
2579	32511374	bioRxiv. 2020 May 21. doi: 10.1101/2020.05.21.109272.	['Preprint']	['Proc Natl Acad Sci U S A. 2020 Oct 13;117(41):25254-25262. PMID: 32989130']	32989130
2580	32511373	bioRxiv. 2020 Apr 28. doi: 10.1101/2020.04.28.065201.	['Preprint']	['Cell Syst. 2020 Jul 22;11(1):102-108.e3. PMID: 32673562']	32673562
2581	32511372	bioRxiv. 2020 Jun 10. doi: 10.1101/2020.05.16.099788.	['Preprint']	['Antioxidants (Basel). 2020 Jun 12;9(6):. PMID: 32545518']	32545518
2582	32511371	bioRxiv. 2020 May 23. doi: 10.1101/2020.05.20.106401.	['Preprint']	['Science. 2020 Jul 15;:. PMID: 32669297']	32669297
2583	32511370	bioRxiv. 2020 Jul 27. doi: 10.1101/2020.05.23.112235.	['Preprint']	['Proc Natl Acad Sci U S A. 2021 Mar 9;118(10):. PMID: 33597253']	33597253
2584	32511369	bioRxiv. 2020 May 23. doi: 10.1101/2020.05.22.111518.	['Preprint']	['Lab Chip. 2020 Aug 3;:. PMID: 32743622']	32743622
2585	32511368	bioRxiv. 2021 Apr 29. doi: 10.1101/2020.04.22.056283.	['Preprint']	['Clin Chem. 2021 Jul 21;:. PMID: 34286830']	34286830
2586	32511367	bioRxiv. 2020 Sep 26. doi: 10.1101/2020.04.27.064139.	['Preprint']	['PLoS Comput Biol. 2020 Dec 21;16(12):e1008451. PMID: 33347439']	33347439
2588	32511365	bioRxiv. 2020 May 20. doi: 10.1101/2020.05.20.105247.	['Preprint']	['Cell Host Microbe. 2020 Jul 3;:. PMID: 32738193']	32738193
2589	32511364	bioRxiv. 2020 Aug 3. doi: 10.1101/2020.05.22.111187.	['Preprint']	['J Clin Invest. 2021 Jan 4;131(1):. PMID: 33180746']	33180746
2591	32511362	bioRxiv. 2020 Jun 10. doi: 10.1101/2020.05.12.091090.	['Preprint']	['PLoS One. 2020 Nov 10;15(11):e0241168. PMID: 33170884']	33170884
2593	32511360	bioRxiv. 2020 May 15. doi: 10.1101/2020.05.12.091082.	['Preprint']	['Cell Stem Cell. 2020 Nov 17;:. PMID: 33232663']	33232663
2594	32511359	bioRxiv. 2020 Jun 8. doi: 10.1101/2020.05.17.100685.	['Preprint']	['Protein Sci. 2020 Sep;29(9):1890-1901. PMID: 32654247']	32654247
2595	32511358	bioRxiv. 2020 May 21. doi: 10.1101/2020.05.21.108381.	['Preprint']	['Proc Natl Acad Sci U S A. 2020 Aug 31;:. PMID: 32868442']	32868442
2597	32511356	bioRxiv. 2020 Apr 18. doi: 10.1101/2020.04.16.045302.	['Preprint']	['Proc Natl Acad Sci U S A. 2020 Aug 21;:. PMID: 32826334']	32826334
2598	32511355	bioRxiv. 2020 May 28. doi: 10.1101/2020.05.16.091520.	['Preprint']	['ACS Infect Dis. 2020 Dec 21;:. PMID: 33346633']	33346633
2599	32511354	bioRxiv. 2020 Apr 9. doi: 10.1101/2020.04.07.023903.	['Preprint']	['Nature. 2020 Jul;583(7815):290-295. PMID: 32422645']	32422645
2601	32511352	bioRxiv. 2020 May 1. doi: 10.1101/2020.04.20.048066.	['Preprint']	['Nat Commun. 2021 Mar 12;12(1):1660. PMID: 33712587']	33712587
2602	32511351	bioRxiv. 2020 May 17. doi: 10.1101/2020.05.16.088989.	['Preprint']	['Cell Syst. 2020 Jul 23;:. PMID: 32721383']	32721383
2603	32511350	bioRxiv. 2020 Apr 21. doi: 10.1101/2020.04.21.042911.	['Preprint']	['JCI Insight. 2020 May 7;:. PMID: 32379723']	32379723
2605	32511348	bioRxiv. 2020 Mar 22. doi: 10.1101/2020.03.20.000885.	['Preprint']	['Sci Adv. 2020 Jul 1;6(27):. PMID: 32937441']	32937441
2606	32511347	bioRxiv. 2020 Apr 2. doi: 10.1101/2020.03.31.018978.	['Preprint']	['Cell Rep Med. 2020 Jun 23;1(3):100036. PMID: 32835302']	32835302
2608	32511345	bioRxiv. 2020 Mar 7. doi: 10.1101/2020.03.05.979260.	['Preprint']	['Nat Microbiol. 2020 Jul 23;:. PMID: 32704094']	32704094
2610	32511343	bioRxiv. 2020 May 18. doi: 10.1101/2020.05.18.102087.	['Preprint']	['Nat Struct Mol Biol. 2020 Jul 22;:. PMID: 32699321']	32699321
2611	32511342	bioRxiv. 2020 May 12. doi: 10.1101/2020.05.12.091298.	['Preprint']	['Immunity. 2020 Jul 14;53(1):98-105.e5. PMID: 32561270']	32561270
2612	32511341	bioRxiv. 2020 Jul 20. doi: 10.1101/2020.05.13.092536.	['Preprint']	['Front Genet. 2021 Mar 16;12:599261. PMID: 33796130']	33796130
2613	32511340	bioRxiv. 2020 May 13. doi: 10.1101/2020.05.13.093195.	['Preprint']	['Nature. 2020 Jul 30;:. PMID: 32731258']	32731258
2617	32511336	bioRxiv. 2020 Mar 28. doi: 10.1101/2020.03.26.010322.	['Preprint']	['Science. 2020 May 4;:. PMID: 32366695']	32366695
2618	32511335	bioRxiv. 2020 Jul 13. doi: 10.1101/2020.03.07.982264.	['Preprint']	['J Virol. 2020 Nov 9;94(23):. PMID: 32938761']	32938761
2620	32511333	bioRxiv. 2020 Mar 21. doi: 10.1101/2020.03.20.000141.	['Preprint']	['Front Immunol. 2020 Jul 03;11:1581. PMID: 32719684']	32719684
2623	32511330	bioRxiv. 2020 Jul 21. doi: 10.1101/2020.04.09.034967.	['Preprint']	['Commun Biol. 2020 Oct 27;3(1):641. PMID: 33110195']	33110195
2624	32511329	bioRxiv. 2020 Mar 22. doi: 10.1101/2020.03.22.002386.	['Preprint']	['Nature. 2020 Apr 30;:. PMID: 32353859']	32353859
2625	32511328	bioRxiv. 2020 Apr 6. doi: 10.1101/2020.03.20.001008.	['Preprint']	['PLoS Biol. 2020 Oct 2;18(10):e3000896. PMID: 33006983']	33006983
2626	32511327	bioRxiv. 2020 Apr 5. doi: 10.1101/2020.04.02.022764.	['Preprint']	['Antiviral Res. 2020 Apr 29;179:104811. PMID: 32360182']	32360182
2627	32511326	bioRxiv. 2020 Apr 10. doi: 10.1101/2020.04.09.034454.	['Preprint']	['Nat Commun. 2020 Oct 12;11(1):5139. PMID: 33046696']	33046696
2630	32511323	bioRxiv. 2020 Mar 21. doi: 10.1101/2020.03.19.998724.	['Preprint']	['Nat Commun. 2020 Sep 18;11(1):4711. PMID: 32948757']	32948757
2632	32511321	bioRxiv. 2020 May 11. doi: 10.1101/2020.03.16.994236.	['Preprint']	['Science. 2020 Aug 4;:. PMID: 32753553']	32753553
2633	32511320	bioRxiv. 2020 Mar 20. doi: 10.1101/2020.03.18.997585.	['Preprint']	['J Proteome Res. 2020 Aug 5;:. PMID: 32692185']	32692185
2634	32511319	bioRxiv. 2020 Apr 22. doi: 10.1101/2020.04.15.043166.	['Preprint']	['Nature. 2020 Jun 9;:. PMID: 32516797']	32516797
2635	32511318	bioRxiv. 2020 Mar 27. doi: 10.1101/2020.03.24.005900.	['Preprint']	['Antiviral Res. 2020 Jul 28;182:104874. PMID: 32735900']	32735900
2636	32511317	bioRxiv. 2020 Mar 17. doi: 10.1101/2020.03.15.993097.	['Preprint']	['Cell Rep. 2020 Jun 2;31(9):107725. PMID: 32426212']	32426212
2638	32511315	bioRxiv. 2020 May 11. doi: 10.1101/2020.05.11.089045.	['Preprint']	['Cell Rep. 2020 Sep 29;32(13):108199. PMID: 32966801']	32966801
2639	32511314	bioRxiv. 2020 Feb 8. doi: 10.1101/2020.02.04.933135.	['Preprint']	['J Proteome Res. 2020 Apr 3;19(4):1351-1360. PMID: 32200634']	32200634
2642	32511311	bioRxiv. 2020 Feb 18. doi: 10.1101/2020.02.10.942185.	['Preprint']	['J Mol Biol. 2020 May 1;432(10):3309-3325. PMID: 32320687']	32320687
2644	32511309	bioRxiv. 2020 Feb 2. doi: 10.1101/2020.01.31.928796.	['Preprint']	['Bioinformatics. 2020 Jun 1;36(11):3552-3555. PMID: 32108862']	32108862
2646	32511307	bioRxiv. 2020 May 1. doi: 10.1101/2020.04.07.030445.	['Preprint']	['Sci Rep. 2020 Sep 14;10(1):14991. PMID: 32929138']	32929138
2647	32511306	bioRxiv. 2020 Apr 6. doi: 10.1101/2020.03.27.012906.	['Preprint']	['RNA. 2020 May 12;:. PMID: 32398273']	32398273
2649	32511304	bioRxiv. 2021 Apr 6. doi: 10.1101/2020.02.10.942748.	['Preprint']	['Genome Med. 2021 Aug 6;13(1):124. PMID: 34362430']	34362430
2650	32511303	bioRxiv. 2020 Oct 6. doi: 10.1101/2020.04.17.047480.	['Preprint']	['J Biol Chem. 2020 Dec 25;295(52):17986-17996. PMID: 33051211']	33051211
2651	32511302	bioRxiv. 2020 May 8. doi: 10.1101/2020.04.15.043364.	['Preprint']	['Nat Commun. 2021 Jan 4;12(1):6. PMID: 33397903']	33397903
2652	32511301	bioRxiv. 2020 Apr 9. doi: 10.1101/2020.04.05.026450.	['Preprint']	['Proc Natl Acad Sci U S A. 2020 Jun 30;117(26):15193-15199. PMID: 32522874']	32522874
